3.82488454107702e-07,2.94390630064912e-07,2.92329106382178e-07,3.6260292306957e-07
2.94390630064912e-07,4.56474981454809e-07,2.95062444755186e-07,3.65198321340611e-07
2.92329106382178e-07,2.95062444755186e-07,3.83778598380459e-07,3.6500222802712e-07
3.6260292306957e-07,3.65198321340611e-07,3.6500222802712e-07,4.52380233591478e-07
