1.30745977252556e-06,3.06069561509068e-07,2.69815896513836e-07,3.61418880635136e-07
3.06069561509068e-07,1.27062875854905e-06,2.73212607133532e-07,3.52508367137142e-07
2.69815896513836e-07,2.73212607133532e-07,1.2857639530768e-06,3.43768272995117e-07
3.61418880635136e-07,3.52508367137142e-07,3.43768272995117e-07,4.4054719363135e-07
