ccp1,0.096663498,5.951576136
ccp2,1.085974253,3.530741097
member 1,0,0
member 10,1.113227847,2.995053791
member 11,0,0
member 12,0,0
member 13,4.883548691,5.905798316
member 14,0.686290765,1.570821509
member 15,2.378870583,4.337226988
member 16,0,0
member 17,0,0
member 18,1.392756634,9.344768791
member 19,2.356983871,0.703991102
member 2,0,0
member 20,1.392756634,0.703991102
member 3,4.694233368,4.027711222
member 4,3.362290389,6.002602592
member 5,11.33929522,1.325006934
member 6,0,0
member 7,0,0
member 8,4.500316308,2.995053791
member 9,1.883932926,1.492754326
