ccp1,0.652626344,16.05875527
ccp2,8.833075557,26.12851966
member 1,0,2.71566593
member 10,30.97394351,24.28124947
member 11,0,0
member 12,0,0
member 13,6.019131156,2.266801677
member 14,3.161221784,3.705059829
member 15,3.647468513,2.70129787
member 16,0,0
member 17,0,0
member 18,22.44741609,13.07635648
member 19,22.3970921,7.778673284
member 2,0,1.438247304
member 20,10.05259338,13.07635648
member 3,22.83712623,11.5361263
member 4,15.13666804,27.12089962
member 5,11.23854109,35.60282649
member 6,0,0
member 7,0,0
member 8,63.31045403,56.93552648
member 9,69.1647391,66.54772736
