ccp1,17.58009939,4.592321224
ccp2,83.38731106,0.00E+00
member 1,0,0
member 10,97.04901346,32.3747416
member 11,0,0
member 12,0,0
member 13,20.90531528,58.5298632
member 14,227.4097084,46.68296044
member 15,23.99925243,58.5298632
member 16,0,0
member 17,0,0
member 18,27.12401572,78.91911135
member 19,24.83571893,60.16306438
member 2,0,0
member 20,69.43572128,78.91911135
member 3,29.21896953,54.30789164
member 4,110.9439694,54.30789164
member 5,33.54330781,178.0256799
member 6,0,0
member 7,0,0
member 8,42.36338145,27.91653255
member 9,37.91073122,36.61960979
