ccp1,0,5.575672138
ccp2,4.838794741,10.87668184
member 1,0,0
member 10,38.06298851,9.961215995
member 11,0,0
member 12,0,0
member 13,22.00072283,12.14066434
member 14,22.00072283,12.14066434
member 15,21.71660098,14.1263294
member 16,0,0
member 17,0,0
member 18,0,12.13325516
member 19,0,52.798238
member 2,0,0
member 20,0,7.629713929
member 3,11.8458724,7.819215365
member 4,11.8458724,9.529088708
member 5,11.8458724,11.44669444
member 6,0,0
member 7,0,0
member 8,38.06298851,53.274762
member 9,38.06298851,9.961215995
