ccp1,6.865117763,4.716823839
ccp2,3.847312799,1.371710036
member 1,0,0
member 10,6.471833323,4.033002413
member 11,0,0
member 12,0,0
member 13,18.75320631,5.955691662
member 14,18.75320631,4.309781798
member 15,9.025373971,19.53967927
member 16,0,0
member 17,0,0
member 18,21.02127629,7.697870421
member 19,21.02127629,9.306947691
member 2,0,0
member 20,18.87832369,15.26242236
member 3,21.10569477,3.934972114
member 4,14.67283555,3.934972114
member 5,6.990302017,6.048099441
member 6,0,0
member 7,0,0
member 8,9.928186565,4.146615106
member 9,5.402595695,2.172586747
