ccp1,7.552568378,1.79236784
ccp2,1.551008799,25.5315852
member 1,0,0
member 10,10.31097229,4.198273889
member 11,0,0
member 12,0,0
member 13,17.28179047,23.50910217
member 14,15.14841994,36.90784352
member 15,94.97803138,23.50910217
member 16,0,0
member 17,0,0
member 18,3.836113024,7.300939627
member 19,20.34047504,7.300939627
member 2,0,0
member 20,17.43061014,85.67280572
member 3,1.682444711,15.81592294
member 4,48.14616415,21.11005742
member 5,35.5097486,164.5784851
member 6,0,0
member 7,0,0
member 8,10.51068623,5.410458467
member 9,4.515922058,5.410458467
