ccp1,6.958912128,6.005909434
ccp2,1.520659066,0.81026742
member 1,0,0
member 10,12.81816496,4.788898885
member 11,0,0
member 12,0,0
member 13,5.762094271,7.714069565
member 14,5.762094271,10.91381146
member 15,12.85150019,10.62823695
member 16,0,0
member 17,0,0
member 18,0.00E+00,15.91755413
member 19,9.997118055,33.01452134
member 2,0,0
member 20,28.71538584,33.01452134
member 3,3.868702854,7.89481201
member 4,8.534203648,9.368849004
member 5,8.814458236,7.89481201
member 6,0,0
member 7,0,0
member 8,6.856723206,33.78805925
member 9,36.74286666,5.510818512
