ccp1,12.6235571,0.165031636
ccp2,5.288731021,1.06E-33
member 1,0,0
member 10,7.619772449,6.230638576
member 11,0,0
member 12,0,0
member 13,89.09094591,11.99136324
member 14,11.71177338,11.99136324
member 15,89.09094591,33.11223366
member 16,0,0
member 17,0,0
member 18,5.935118349,5.149281105
member 19,19.04811706,5.789862202
member 2,0,0
member 20,13.02881673,5.576977688
member 3,24.84380483,2.618449068
member 4,9.981986948,20.06608233
member 5,9.981986948,27.9700943
member 6,0,0
member 7,0,0
member 8,7.637399952,6.230638576
member 9,7.1735442,6.475867136
