ccp1,1.005394661,2.030386629
ccp2,2.966016116,0.36149808
member 1,0,0
member 10,6.529490629,7.96918487
member 11,0,0
member 12,0,0
member 13,2.227392634,15.38224526
member 14,7.094115088,47.42704948
member 15,7.094115088,35.43707849
member 16,0,0
member 17,0,0
member 18,5.958453543,14.33013125
member 19,4.674175004,16.64211042
member 2,0,0
member 20,6.014622246,16.29649512
member 3,4.453323285,23.19240562
member 4,12.27786095,3.863621022
member 5,16.78650533,12.09647866
member 6,0,0
member 7,0,0
member 8,7.018755212,8.138194964
member 9,7.018755212,4.448358415
