ccp1,2.660725019,1.538784374
ccp2,7.77E-34,1.762400877
member 1,0,0
member 10,8.459691508,8.002077115
member 11,0,0
member 12,0,0
member 13,21.32109237,117.4043428
member 14,34.35779796,56.40774692
member 15,69.30266752,117.4043428
member 16,0,0
member 17,0,0
member 18,4.837161871,7.306648546
member 19,4.837161871,6.78979066
member 2,0,0
member 20,4.837161871,26.6094158
member 3,33.89516873,104.004593
member 4,10.42791063,104.004593
member 5,16.80401925,9.420900254
member 6,0,0
member 7,0,0
member 8,18.55215809,6.430735254
member 9,16.76042136,7.20416372
