ccp1,2.61E-33,25.54100306
ccp2,4.631940887,7.141035187
member 1,0,0
member 10,7.7638366,32.23147467
member 11,0,0
member 12,0,0
member 13,11.01347992,13.96203034
member 14,7.258415168,9.857874129
member 15,18.21233135,12.01307935
member 16,0,0
member 17,0,0
member 18,36.73106824,21.04575308
member 19,38.25495167,21.04575308
member 2,0,0
member 20,32.15938188,32.03122356
member 3,2.123696754,7.046000165
member 4,2.123696754,5.781913255
member 5,1.252639908,5.781913255
member 6,0,0
member 7,0,0
member 8,7.082743239,32.23147467
member 9,7.615182508,14.14095185
