ccp1,0.910042351,0.32715088
ccp2,5.94003366,1.210012024
member 1,0,0
member 10,6.871863059,9.476241335
member 11,0,0
member 12,0,0
member 13,2.897436337,7.207976916
member 14,1.842333117,7.077621589
member 15,1.988541518,7.207976916
member 16,0,0
member 17,0,0
member 18,1.146088944,6.836507492
member 19,4.70670181,0
member 2,0,0
member 20,1.146088944,0
member 3,10.12882613,3.401123254
member 4,11.04649073,5.833555447
member 5,8.691763302,2.91857693
member 6,0,0
member 7,0,0
member 8,59.87634898,9.476241335
member 9,8.785699637,9.476241335
