ccp1,9.494288352,8.160318254
ccp2,0.765120611,0.445485616
member 1,0,0
member 10,15.29511289,1.803919329
member 11,0,0
member 12,0,0
member 13,8.603310222,8.152376041
member 14,6.770189649,5.60175895
member 15,6.770189649,8.152376041
member 16,0,0
member 17,0,0
member 18,15.55401291,1.970576092
member 19,8.141953752,2.423685778
member 2,0,0
member 20,5.511937716,20.76010138
member 3,7.798496983,5.389755564
member 4,6.010993251,7.496253845
member 5,8.4601062,7.496253845
member 6,0,0
member 7,0,0
member 8,5.796953145,6.308064877
member 9,19.36332342,26.7654926
