ccp1,19.89893166,3.835635987
ccp2,0.401618164,16.15034548
member 1,0,0
member 10,79.33084489,7.114748935
member 11,0,0
member 12,0,0
member 13,25.36861683,8.382286916
member 14,18.18250355,13.01041154
member 15,22.49095728,8.382286916
member 16,0,0
member 17,0,0
member 18,10.93640279,67.14474302
member 19,34.01687977,30.78296609
member 2,0,0
member 20,36.82358128,47.57257702
member 3,9.356049921,5.723480079
member 4,10.17700269,5.723480079
member 5,6.437747777,4.972161587
member 6,0,0
member 7,0,0
member 8,10.03432415,6.048612521
member 9,27.62079762,5.377956764
