ccp1,110.5598945,0.378880353
ccp2,0.376578644,2.243020017
member 1,0,0
member 10,0,2.917226648
member 11,0,0
member 12,0,0
member 13,17.49011954,1.391360615
member 14,14.82196035,0.932300558
member 15,1.74118133,1.337492763
member 16,0,0
member 17,0,0
member 18,17.92166185,8.110380028
member 19,17.92166185,1.496580501
member 2,0,0
member 20,11.05431879,1.032863062
member 3,1.502871736,2.829258246
member 4,1.465608694,2.750824431
member 5,1.011553576,1.973362499
member 6,0,0
member 7,0,0
member 8,1.539952828,17.16691003
member 9,4.089137477,7.725450663
